"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"222",2017,"M","12th","Yes","75","Last 7 Days","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Not Sure","Yes","No","Always","*"
"223",2017,"M","12th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","No","No","No","Never","Rarely"
"224",2017,"F","10th","Yes","7","5 Years Ago","No","Yes","Yes","Yes","2","Last 7 Days","Yes","Yes","Yes","Not Sure","Yes","No","Never","I do not use the internet"
"225",2017,"F","10th","Yes","7","5 Years Ago","No","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","Yes","Yes","Yes","I do not use the internet","I do not use the internet"
"226",2017,"F","10th","Yes","1","Today","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","No","Yes","Yes","Sometimes","I do not use the internet"
"227",2017,"F","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"228",2017,"F","10th","Yes","75","1-4 Years Ago","Yes","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Most of the time","Most of the time"
"229",2017,"M","11th","Yes","15","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"230",2017,"M","11th","No","1","Today","Yes","No","No","Yes","2","Last Year","No","No","No","Yes","Yes","No","Sometimes","Rarely"
"231",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Always","Rarely"
"232",2017,"M","10th","Yes","75","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"233",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"234",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Most of the time","Rarely"
"235",2017,"F","10th","Yes","35","Last Year","Yes","No","No","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","Yes","No","I do not use the internet","Never"
"236",2017,"F","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","Yes","No","Yes","No","I do not use the internet","I do not use the internet"
"237",2017,"M","10th","","","","","","","","","","","","","","","","",""
"238",2017,"M","11th","Yes","","","","Yes","","Yes","","","Yes","","","","","","",""
"239",2017,"M","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Always","Never"
"240",2017,"M","10th","Yes","75","5 Years Ago","No","No","No","Yes","1","Today","Yes","Yes","No","Not Sure","Yes","No","Rarely","Always"
"241",2017,"M","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","Yes","Yes","I do not use the internet","I do not use the internet"
"242",2017,"M","11th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Yes","Yes","Yes","Sometimes","Rarely"
"243",2017,"M","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","No","Always","Always"
"244",2017,"M","10th","No","75","Today","No","Yes","Yes","Yes","1","8","No","No","Yes","Yes","Yes","Yes","I do not use the internet","I do not use the internet"
"245",2017,"M","10th","Yes","75","Last 7 Days","No","No","No","No","1","Today","No","","No","Yes","No","No","Always","Always"
"246",2017,"M","10th","No","15","Last Year","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","I do not use the internet","I do not use the internet"
"247",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Rarely","Never"
"248",2017,"M","10th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","","",""
"249",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet","Never"
"250",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"251",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"252",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"253",2017,"F","11th","Yes","75","Today","No","No","Yes","No","1","Today","Yes","No","No","No","No","No","Never","Sometimes"
"254",2017,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","Yes","Sometimes","Sometimes"
"255",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"256",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"257",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"258",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"259",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet",""
"260",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"261",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Always","Always"
"262",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","",""
"263",2017,"F","10th","Yes","7","Last Year","No","Yes","Yes","Yes","1","5 Years Ago","No","Yes","Yes","Not Sure","No","No","Never","Most of the time"
"264",2017,"F","10th","Yes","75","Last 7 Days","Yes","Yes","Yes","Yes","3","Last Month","Yes","Yes","Yes","Yes","Yes","No","Rarely","Rarely"
"265",2017,"M","10th","Yes","7","Last 6 Months","Yes","No","Yes","Yes","7","Last 7 Days","No","No","No","Yes","Yes","No","Sometimes","Sometimes"
"266",2017,"M","11th","No","1","Today","Yes","No","No","Yes","7","Last 7 Days","Yes","Yes","Yes","","Yes","","",""
"267",2017,"M","11th","Yes","100","Today","Yes","Yes","No","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","No","Yes","Rarely","Rarely"
"268",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"269",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"270",2017,"F","10th","No","1","Today","No","No","Yes","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Most of the time"
"271",2017,"F","10th","Yes","15","Today","No","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Sometimes","Never"
"272",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"273",2017,"F","10th","No","1","Today","No","No","No","Yes","2","Last 6 Months","Yes","No","No","Not Sure","No","No","Most of the time","Rarely"
"274",2017,"F","12th","Yes","35","Last Month","No","Yes","Yes","No","1","Today","No","No","No","No","No","Yes","Most of the time","Rarely"
"275",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","I do not use the internet"
"276",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"277",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"278",2017,"M","10th","No","1","Today","No","Yes","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"279",2017,"F","10th","Yes","7","1-4 Years Ago","No","Yes","Yes","No","1","Today","No","Yes","Yes","No","Yes","No","I do not use the internet","Always"
"280",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"281",2017,"M","12th","Yes","15","Last 7 Days","Yes","No","No","Yes","1","Last Year","Yes","No","No","Yes","Yes","Yes","Always","Always"
"282",2017,"M","12th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","7","Last 6 Months","Yes","Yes","Yes","Yes","Yes","Yes","Always","Rarely"
"283",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"284",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"285",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"286",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"287",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"288",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"289",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"290",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","Yes","Yes","Always","Sometimes"
"291",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"292",2017,"M","8th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","No","No","No","No","No","Yes","Sometimes","Rarely"
"293",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"294",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Never","Most of the time"
"295",2017,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"296",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"297",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","No","Never","Never"
"298",2017,"M","8th","Yes","7","Last Month","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","Yes","Rarely","Rarely"
"299",2017,"F","8th","Yes","15","Last 7 Days","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Rarely","Never"
"300",2017,"M","8th","Yes","15","Today","Yes","No","No","Yes","1","Last Year","Yes","No","Yes","Yes","No","Yes","Rarely","Sometimes"
"301",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"302",2017,"M","8th","Yes","75","Today","Yes","No","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","Yes","No","Yes","I do not use the internet","Always"
"303",2017,"M","8th","Yes","7","5 Years Ago","No","No","No","No","1","Last 7 Days","No","Yes","No","No","No","No","Never","Never"
"304",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"305",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"306",2017,"F","8th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"307",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"308",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"309",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"310",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"311",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Always","Always"
"312",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"313",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"314",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"315",2017,"F","8th","No","1","Today","No","Yes","Yes","No","1","Today","Yes","No","No","No","No","Yes","Never","Never"
"316",2017,"F","6th","No","1","Today","No","No","No","No","","Today","No","No","No","No","No","Yes","Never","Sometimes"
"317",2017,"","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"318",2017,"F","6th","No","1","Today","No","","No","No","1","Today","No","No","No","","","Yes","Always","Always"
"319",2017,"F","6th","","","","No","","","No","1","Today","No","No","No","Not Sure","No","Yes","Always","Sometimes"
"320",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"321",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"322",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"323",2017,"M","6th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"324",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"325",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"326",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"327",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Most of the time"
"328",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"329",2017,"M","6th","No","1","Today","No","No","No","No","","Today","Yes","No","No","No","No","Yes","Rarely","Rarely"
"330",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"331",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"332",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"333",2017,"M","6th","No","1","Today","No","No","No","No","","Today","No","No","No","Yes","No","Yes","Never","Never"
"334",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Rarely","Sometimes"
"335",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"336",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Always"
"337",2017,"F","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Always"
"338",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Rarely","Rarely"
"339",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"340",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"341",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"342",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"343",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"344",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"345",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"346",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Most of the time"
"347",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Most of the time"
"348",2017,"M","7th","Yes","15","Last 7 Days","Yes","No","Yes","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"349",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
